Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","180","Democratic Republic of the Congo","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","7622","E","Estimated value",""
"QCL","Crops and livestock products","180","Democratic Republic of the Congo","5312","Area harvested","0111","Wheat","2022","2022","ha","8000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","180","Democratic Republic of the Congo","5312","Area harvested","01540","Yams","2022","2022","ha","27104","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01701","Beans, dry","2022","2022","ha","30106","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01212","Cabbages","2022","2022","ha","1","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01229","Cantaloupes and other melons","2022","2022","ha","8","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","0","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","ha","294","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","ha","2","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01232","Cucumbers and gherkins","2022","2022","ha","1","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01314","Dates","2022","2022","ha","51","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01233","Eggplants (aubergines)","2022","2022","ha","2","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01322","Lemons and limes","2022","2022","ha","519","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01214","Lettuce and chicory","2022","2022","ha","1","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","9","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","113","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01239.01","Okra","2022","2022","ha","4","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01253.01","Onions and shallots, green","2022","2022","ha","8","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01323","Oranges","2022","2022","ha","1","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2022","2022","ha","151","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","5006","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01342.01","Pears","2022","2022","ha","0","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01235","Pumpkins, squash and gourds","2022","2022","ha","1","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01324","Tangerines, mandarins, clementines","2022","2022","ha","1","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01234","Tomatoes","2022","2022","ha","323","I","Imputed value",""
"QCL","Crops and livestock products","262","Djibouti","5312","Area harvested","01221","Watermelons","2022","2022","ha","3","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2022","2022","ha","33518","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01341","Apples","2022","2022","ha","36068","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01343","Apricots","2022","2022","ha","4838","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01216","Artichokes","2022","2022","ha","15783","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01312","Bananas","2022","2022","ha","33559","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","0115","Barley","2022","2022","ha","24500","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01701","Beans, dry","2022","2022","ha","43816","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01702","Broad beans and horse beans, dry","2022","2022","ha","25105","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01243","Broad beans and horse beans, green","2022","2022","ha","17233","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01212","Cabbages","2022","2022","ha","16536","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01229","Cantaloupes and other melons","2022","2022","ha","14688","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01251","Carrots and turnips","2022","2022","ha","7472","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01213","Cauliflowers and broccoli","2022","2022","ha","4245","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01703","Chick peas, dry","2022","2022","ha","551","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","ha","17163","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","ha","38622","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01706","Cow peas, dry","2022","2022","ha","1939","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01232","Cucumbers and gherkins","2022","2022","ha","20403","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01314","Dates","2022","2022","ha","58557","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2022","2022","ha","1100","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01233","Eggplants (aubergines)","2022","2022","ha","41808","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01315","Figs","2022","2022","ha","28276","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01929.01","Flax, raw or retted","2022","2022","ha","8616.33","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01330","Grapes","2022","2022","ha","79092","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01252","Green garlic","2022","2022","ha","17946","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","0142","Groundnuts, excluding shelled","2022","2022","ha","64000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01922.01","Jute, raw or retted","2022","2022","ha","893","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01322","Lemons and limes","2022","2022","ha","16986","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01704","Lentils, dry","2022","2022","ha","378","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01214","Lettuce and chicory","2022","2022","ha","3503","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01441","Linseed","2022","2022","ha","6000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01709.02","Lupins","2022","2022","ha","96","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","930000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","110337","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01239.01","Okra","2022","2022","ha","5441","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01450","Olives","2022","2022","ha","112851","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","ha","105880","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01323","Oranges","2022","2022","ha","143376","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01241.90","Other beans, green","2022","2022","ha","26955","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","ha","29","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2022","2022","ha","409","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","23226","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","ha","1462","I","Imputed value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","3222","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01349.20","Other stone fruits","2022","2022","ha","148","E","Estimated value",""
"QCL","Crops and livestock products","818","Egypt","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2022","2022","ha","3512","I","Imputed value",""
